experience,country,education,languages,frameworks,company_size,salary_usd,salary_usd_before_cap
22,UK,Bachelors,C++,"Express, Flask",1001-5000,147570.0,147570.0
9,UK,Unknown,"C++, Java","React, Vue",1001-5000,82872.0,82872.0
20,Japan,Bachelors,"PHP, Swift","Angular, React",5000+,97861.0,97861.0
5,Germany,Bachelors,Unknown,"Express, Spring",1-10,88179.0,88179.0
12,India,Bachelors,"PHP, Ruby","Django, Express",201-1000,55420.0,55420.0
0,Canada,Bachelors,Java,"Angular, ASP.NET",1-10,59409.0,59409.0
40,UK,Masters,PHP,Unknown,51-200,211286.0,211286.0
16,Brazil,Bachelors,"JavaScript, Ruby","React, Spring",201-1000,99426.0,99426.0
27,USA,Unknown,"C#, C++",Django,1001-5000,165650.0,165650.0
18,USA,Masters,JavaScript,Laravel,1001-5000,153645.0,153645.0
32,USA,High School,Unknown,"Flask, React",51-200,222655.0,222655.0
20,Japan,Masters,"C#, Ruby","Laravel, Spring",1-10,130901.0,130901.0
28,India,Masters,"Go, Swift","Ruby on Rails, Spring",1001-5000,114307.0,114307.0
35,USA,Masters,"Go, Swift","ASP.NET, React",51-200,191770.0,191770.0
19,Australia,Bachelors,"Java, Swift","Flask, React",5000+,109100.0,109100.0
16,Germany,Bachelors,"C++, PHP","Angular, React",51-200,94649.0,94649.0
20,USA,Bachelors,"C++, Ruby","Ruby on Rails, Vue",201-1000,168877.0,168877.0
20,France,Bachelors,"Java, PHP","Angular, Spring",1001-5000,110834.0,110834.0
8,Canada,Unknown,"Java, Python","Ruby on Rails, Spring",11-50,67259.0,67259.0
33,Canada,Masters,JavaScript,"Angular, Django",201-1000,189639.0,189639.0
7,USA,Masters,"C++, Swift","Laravel, React",201-1000,110279.0,110279.0
0,Canada,PhD,"Java, PHP","Angular, Laravel",201-1000,83447.0,83447.0
39,India,PhD,"C#, C++",Unknown,1-10,171583.0,171583.0
2,France,Some College,"C++, Ruby",Unknown,1001-5000,57861.0,57861.0
20,India,High School,"C++, PHP","Express, React",1-10,35516.0,35516.0
33,Japan,Bachelors,"PHP, Python","Angular, React",5000+,171768.0,171768.0
35,India,Bachelors,"C++, Java","Express, Ruby on Rails",11-50,118920.0,118920.0
32,USA,Masters,"PHP, Swift","Express, React",1-10,157989.0,157989.0
25,USA,Bachelors,"JavaScript, Python","Django, Express",51-200,144190.0,144190.0
24,USA,Bachelors,"Java, Rust","ASP.NET, Laravel",1001-5000,164581.0,164581.0
38,India,Bachelors,"Java, PHP","Laravel, Spring",51-200,266016.875,876955.0
37,UK,Unknown,Python,"Express, React",201-1000,145090.0,145090.0
25,India,Bachelors,"C++, JavaScript","Flask, Vue",11-50,84654.0,84654.0
29,UK,Bachelors,"Python, Rust","ASP.NET, Ruby on Rails",1001-5000,130837.0,130837.0
33,UK,Bachelors,"Go, Python","Express, Spring",1-10,186005.0,186005.0
11,USA,PhD,"PHP, Python","Express, Flask",201-1000,166179.0,166179.0
13,In,Unknown,"Python, Swift","Angular, Ruby on Rails",1-10,56661.0,56661.0
19,USA,Bachelors,"Java, PHP",Unknown,5000+,157058.0,157058.0
36,USA,High School,"PHP, Rust","ASP.NET, Laravel",201-1000,221959.0,221959.0
37,USA,Masters,C#,"Django, React",201-1000,246977.0,246977.0
23,USA,Bachelors,Unknown,ASP.NET,1001-5000,172708.0,172708.0
27,India,Bachelors,"Python, Rust","Angular, ASP.NET",11-50,94378.0,94378.0
18,UK,Bachelors,"Python, Swift","Express, Flask",5000+,124179.0,124179.0
17,Japan,Bachelors,"JavaScript, Rust","Django, Ruby on Rails",51-200,103628.0,103628.0
14,UK,Masters,"C++, PHP",Ruby on Rails,201-1000,118615.0,118615.0
15,Canada,Bachelors,"C++, Swift","Flask, Spring",1-10,90024.0,90024.0
32,India,Some College,"C++, Go","Flask, Vue",51-200,109368.0,109368.0
2,UK,Masters,"Python, Rust","React, Spring",1001-5000,81315.0,81315.0
0,USA,Some College,"JavaScript, Ruby",Unknown,51-200,83868.0,83868.0
38,USA,Masters,"C#, PHP",Unknown,5000+,266016.875,274791.0
19,Canada,Bachelors,"C++, Rust","Angular, Vue",1001-5000,109969.0,109969.0
12,USA,Masters,"Go, Ruby","ASP.NET, Laravel",11-50,161798.0,161798.0
20,Germany,Bachelors,"Rust, Swift","Express, React",1-10,94575.0,94575.0
18,Canada,Bachelors,JavaScript,"Express, React",51-200,122410.0,122410.0
21,Brazil,Bachelors,Swift,"Django, Laravel",51-200,133416.0,133416.0
13,Japan,Unknown,"Go, Swift","Django, Vue",1001-5000,96396.0,96396.0
2,USA,Bachelors,"Ruby, Swift","ASP.NET, React",201-1000,114013.0,114013.0
5,France,Bachelors,"C++, Go",Spring,5000+,78014.0,78014.0
30,USA,Bachelors,"C++, Swift","ASP.NET, React",1001-5000,204572.0,204572.0
34,India,Unknown,"Go, JavaScript","React, Ruby on Rails",51-200,132549.0,132549.0
28,Singapore,Bachelors,"Go, PHP","ASP.NET, React",1-10,147211.0,147211.0
17,India,Bachelors,"Java, Swift",Unknown,201-1000,75925.0,75925.0
37,USA,Bachelors,"Go, JavaScript","Ruby on Rails, Spring",11-50,217361.0,217361.0
0,UK,Bachelors,"JavaScript, Swift","Django, Spring",1-10,48243.0,48243.0
30,USA,Some College,"C++, JavaScript","Express, React",1001-5000,187647.0,187647.0
25,UK,Bachelors,"Go, PHP","ASP.NET, Ruby on Rails",201-1000,113807.0,113807.0
19,USA,Bachelors,"JavaScript, Rust","React, Ruby on Rails",5000+,138394.0,138394.0
20,USA,Masters,"Python, Ruby","Laravel, Spring",5000+,210437.0,210437.0
20,India,Unknown,"JavaScript, Swift","Laravel, Vue",1-10,37148.0,37148.0
30,USA,Bachelors,"Java, JavaScript","Angular, Flask",51-200,188412.0,188412.0
39,Canada,Masters,"PHP, Ruby","ASP.NET, Django",1001-5000,208738.0,208738.0
0,USA,Bachelors,"Go, PHP","Angular, Ruby on Rails",5000+,106663.0,106663.0
38,Japan,Bachelors,Swift,"Flask, Spring",1001-5000,183705.0,183705.0
27,USA,Bachelors,"Java, Swift",React,201-1000,174318.0,174318.0
39,Canada,PhD,"PHP, Python",Angular,201-1000,208340.0,208340.0
28,USA,Masters,"PHP, Python","Ruby on Rails, Spring",11-50,209652.0,209652.0
4,Australia,Bachelors,"C#, Python","Laravel, Ruby on Rails",51-200,70377.0,70377.0
14,Australia,Masters,"Go, Python","Angular, Spring",1001-5000,106172.0,106172.0
36,India,Bachelors,"Java, Python","Laravel, React",11-50,117332.0,117332.0
15,UK,Masters,"C++, Python","ASP.NET, Spring",5000+,112311.0,112311.0
17,India,Bachelors,"Python, Ruby","Laravel, Vue",201-1000,69484.0,69484.0
17,India,Bachelors,"C++, Python","Django, Spring",1001-5000,70432.0,70432.0
11,Germany,PhD,Java,"Flask, Laravel",11-50,111441.0,111441.0
25,UK,Bachelors,"JavaScript, PHP",Angular,51-200,146583.0,146583.0
26,UK,Bachelors,"C#, Java","React, Ruby on Rails",1-10,122356.0,122356.0
8,Japan,Some College,"C#, Java","Express, Flask",201-1000,60312.0,60312.0
35,USA,Masters,"Ruby, Swift","Angular, React",1-10,189179.0,189179.0
29,USA,Bachelors,"Go, Rust","Ruby on Rails, Vue",1-10,205092.0,205092.0
2,USA,Bachelors,"Go, Swift","Express, Laravel",11-50,102651.0,102651.0
16,Australia,Bachelors,"Go, Rust","Angular, ASP.NET",5000+,90618.0,90618.0
40,USA,Bachelors,"C#, C++","Django, Spring",51-200,193814.0,193814.0
20,Germany,Bachelors,"C#, Java","Django, Laravel",1-10,139545.0,139545.0
18,Germany,Bachelors,"JavaScript, Swift","Django, Express",5000+,150979.0,150979.0
40,Japan,Bachelors,Unknown,"Django, Ruby on Rails",201-1000,188384.0,188384.0
7,USA,Bachelors,"JavaScript, Ruby","Angular, Django",5000+,108391.0,108391.0
38,India,Bachelors,"Ruby, Rust",Angular,1001-5000,142021.0,142021.0
8,France,Bachelors,"JavaScript, Rust","ASP.NET, Spring",51-200,61204.0,61204.0
39,USA,Some College,"Java, PHP","ASP.NET, Laravel",201-1000,191783.0,191783.0
21,UK,Bachelors,"Java, JavaScript","Laravel, Ruby on Rails",1-10,115469.0,115469.0
31,Canada,Bachelors,JavaScript,"Express, React",5000+,176286.0,176286.0
25,USA,Bachelors,"Ruby, Rust","Laravel, Vue",51-200,180261.0,180261.0
10,Singapore,Unknown,"C++, Swift","Django, Ruby on Rails",51-200,90202.0,90202.0
9,UK,Masters,Go,"Angular, ASP.NET",51-200,89310.0,89310.0
12,India,Bachelors,"Go, Python","Express, Ruby on Rails",1001-5000,49926.0,49926.0
33,USA,Bachelors,"C#, Ruby","Angular, Laravel",5000+,175678.0,175678.0
32,USA,Master'S,"Java, Rust","Django, Express",1001-5000,229313.0,229313.0
8,USA,Unknown,"Go, Swift","Express, Flask",1001-5000,111042.0,111042.0
9,USA,Bachelors,Unknown,"Django, Ruby on Rails",201-1000,117062.0,117062.0
3,UK,Bachelors,"Go, Rust","Flask, Laravel",1-10,64962.0,64962.0
39,Germany,Bachelors,"C++, Rust","Flask, Vue",1001-5000,203316.0,203316.0
7,Singapore,Bachelors,"Java, PHP","ASP.NET, Flask",11-50,73915.0,73915.0
1,USA,PhD,"C++, Go","Angular, Ruby on Rails",51-200,117511.0,117511.0
20,USA,High School,Unknown,"Django, Laravel",201-1000,104140.0,104140.0
40,USA,Masters,"C#, PHP","Angular, ASP.NET",11-50,190834.0,190834.0
28,USA,Bachelors,Unknown,"Flask, Laravel",11-50,161896.0,161896.0
25,Germany,Some College,"C#, PHP",Angular,201-1000,149292.0,149292.0
9,USA,Masters,"C#, Ruby","ASP.NET, Spring",1001-5000,110171.0,110171.0
39,USA,Bachelors,"Go, JavaScript","Django, React",5000+,232246.0,232246.0
16,USA,Bachelors,"PHP, Python","Spring, Vue",11-50,165286.0,165286.0
4,Canada,Bachelors,"C++, JavaScript","Django, Flask",51-200,86158.0,86158.0
8,Germany,Bachelors,"C++, Java","ASP.NET, Django",51-200,84751.0,84751.0
27,Germany,Bachelors,Unknown,"Angular, Flask",1-10,266016.875,753541.0
29,USA,Bachelors,"Go, JavaScript","Flask, Laravel",5000+,189370.0,189370.0
5,USA,High School,"C++, Swift","Angular, Laravel",51-200,121216.0,121216.0
13,India,PhD,"C++, Java","Express, Laravel",1-10,74214.0,74214.0
29,UK,Bachelors,"Go, Rust","ASP.NET, Flask",51-200,133979.0,133979.0
16,Germany,Unknown,"Java, Rust","React, Vue",5000+,126160.0,126160.0
27,USA,Secondary,"JavaScript, Swift",Unknown,51-200,192080.0,192080.0
7,France,Masters,"C#, JavaScript","Angular, Ruby on Rails",201-1000,71566.0,71566.0
4,USA,Bachelors,"C++, JavaScript","Laravel, React",201-1000,82103.0,82103.0
34,Germany,Masters,"Python, Ruby","Django, Express",51-200,196349.0,196349.0
34,UK,Bachelors,Unknown,"Flask, Laravel",51-200,135665.0,135665.0
8,U.S.A.,Bachelors,"Java, Rust","Flask, Spring",1001-5000,107548.0,107548.0
20,Germany,Some College,"Java, JavaScript","Angular, Laravel",1001-5000,124778.0,124778.0
28,UK,Unknown,"JavaScript, Ruby","Angular, Django",1001-5000,163304.0,163304.0
20,Australia,Masters,"Python, Swift","ASP.NET, Express",1-10,65164.0,65164.0
27,India,Bachelors,"Go, JavaScript","Django, Spring",11-50,83744.0,83744.0
20,USA,Masters,"C++, Go","ASP.NET, Vue",1001-5000,234913.0,234913.0
25,UK,Bachelors,"Python, Ruby","Spring, Vue",201-1000,114717.0,114717.0
24,Canada,Masters,"Java, PHP",Express,201-1000,137474.0,137474.0
8,Canada,Unknown,"C#, Ruby","Express, Spring",1-10,83374.0,83374.0
36,USA,Secondary,"C++, Ruby","ASP.NET, Laravel",5000+,218399.0,218399.0
37,India,Masters,"C#, Go","Django, Vue",5000+,180056.0,180056.0
38,Australia,Masters,"C#, C++","Django, Vue",51-200,169052.0,169052.0
19,Germany,Bachelors,"C++, Rust","Angular, React",201-1000,99516.0,99516.0
35,USA,Bachelors,"Java, Ruby","Laravel, React",1001-5000,187296.0,187296.0
1,USA,Bachelors,"Go, Swift","Express, React",51-200,266016.875,852593.0
17,USA,PhD,"C++, PHP","Flask, Laravel",1-10,164390.0,164390.0
19,UK,Bachelors,"Python, Ruby","Django, Laravel",5000+,140274.0,140274.0
36,Germany,Masters,"PHP, Ruby","Angular, React",51-200,196169.0,196169.0
20,USA,Masters,Swift,"Django, Ruby on Rails",1001-5000,206341.0,206341.0
33,Canada,Masters,"Java, Python",Angular,1001-5000,194012.0,194012.0
25,UK,Bachelors,"C#, C++","Django, Express",5000+,161237.0,161237.0
38,Brazil,Bachelors,"C#, Go","ASP.NET, Laravel",1-10,173394.0,173394.0
32,Germany,Bachelors,"C#, PHP","React, Vue",51-200,165216.0,165216.0
11,USA,Bachelors,"C#, C++","Express, Vue",51-200,135148.0,135148.0
20,USA,Bachelors,"Go, Rust","Angular, React",201-1000,130047.0,130047.0
37,India,Masters,"C++, Python","Django, Spring",11-50,119453.0,119453.0
20,USA,Masters,"JavaScript, Swift","Angular, Ruby on Rails",1001-5000,115367.0,115367.0
20,USA,Some College,"C#, Python","Angular, Express",51-200,105276.0,105276.0
12,UK,Unknown,Unknown,"Flask, Vue",1001-5000,95106.0,95106.0
39,Germany,Bachelors,Java,"ASP.NET, Laravel",11-50,163340.0,163340.0
37,Germany,Bachelors,"PHP, Python","Django, Spring",1-10,201048.0,201048.0
0,Germany,Bachelors,"JavaScript, PHP","Django, React",1-10,66084.0,66084.0
36,USA,Bachelors,"C#, Rust",Laravel,1001-5000,228217.0,228217.0
40,USA,Bachelors,"Java, PHP","Flask, Ruby on Rails",11-50,249907.0,249907.0
27,USA,Bachelors,"C++, Go","ASP.NET, Spring",1-10,181217.0,181217.0
2,UK,Masters,"C#, Go","Flask, Vue",1001-5000,62255.0,62255.0
26,Germany,Bachelors,"C++, Swift","ASP.NET, Express",1001-5000,153813.0,153813.0
29,USA,Bachelors,"C#, JavaScript",Unknown,201-1000,200308.0,200308.0
23,USA,Bachelors,"Java, JavaScript","Express, Laravel",1001-5000,140256.0,140256.0
11,USA,Bachelors,"C++, Ruby","Laravel, Spring",11-50,124264.0,124264.0
39,USA,Bachelors,"Ruby, Swift",Ruby on Rails,51-200,234983.0,234983.0
25,U.S.A.,Bachelors,"Python, Swift",Unknown,1-10,149169.0,149169.0
27,Japan,Masters,"PHP, Rust","Express, Vue",1001-5000,167696.0,167696.0
23,Canada,Bachelors,Python,"Laravel, Ruby on Rails",5000+,116833.0,116833.0
40,USA,Bachelors,"Go, PHP","Angular, Laravel",11-50,198773.0,198773.0
8,UK,Masters,"C#, Ruby","Angular, Vue",201-1000,104912.0,104912.0
16,USA,Masters,"Java, Swift",ASP.NET,51-200,168085.0,168085.0
19,India,Bachelors,"JavaScript, Swift","Angular, ASP.NET",1-10,58027.0,58027.0
31,USA,Masters,"PHP, Swift","Flask, Vue",201-1000,177317.0,177317.0
40,Germany,Bachelors,"JavaScript, Ruby","Django, Ruby on Rails",1-10,148823.0,148823.0
14,USA,Masters,"JavaScript, Ruby","ASP.NET, Flask",1001-5000,119897.0,119897.0
28,India,Some College,Unknown,"Django, Laravel",11-50,98976.0,98976.0
2,USA,Bachelors,"C++, Go","ASP.NET, Laravel",11-50,84646.0,84646.0
34,USA,Bachelors,Unknown,"Laravel, Ruby on Rails",11-50,199636.0,199636.0
29,India,Masters,Unknown,"Angular, Express",5000+,112538.0,112538.0
17,Brazil,Bachelors,JavaScript,"Ruby on Rails, Vue",51-200,94474.0,94474.0
4,India,Bachelors,"PHP, Ruby","React, Ruby on Rails",1-10,21747.0,21747.0
15,USA,Masters,"C#, Python","Django, Vue",1001-5000,149061.0,149061.0
7,USA,Bachelors,"Python, Rust","ASP.NET, Django",51-200,132228.0,132228.0
38,France,Bachelors,Unknown,"Flask, Spring",1-10,160032.0,160032.0
32,USA,Unknown,"JavaScript, Python","Angular, Express",51-200,175024.0,175024.0
26,USA,Incomplete,"JavaScript, PHP","Angular, Laravel",1001-5000,146434.0,146434.0
29,Canada,Some College,"JavaScript, Swift","Django, React",5000+,170026.0,170026.0
20,Canada,Bachelors,"C++, JavaScript",Vue,51-200,107936.0,107936.0
12,USA,Bachelors,"C#, Go","Angular, Vue",1-10,146286.0,146286.0
1,USA,Masters,"Go, Ruby","ASP.NET, React",1001-5000,116805.0,116805.0
12,Germany,Bachelors,Unknown,"ASP.NET, Flask",1001-5000,95729.0,95729.0
3,USA,Unknown,"C#, C++","Ruby on Rails, Spring",1001-5000,89286.0,89286.0
32,UK,Bachelors,"C#, PHP","ASP.NET, Ruby on Rails",1-10,172588.0,172588.0
1,USA,Unknown,"C++, Java",Express,201-1000,122686.0,122686.0
24,USA,Masters,C++,Flask,5000+,157418.0,157418.0
11,India,Bachelors,Unknown,"Angular, Flask",1-10,43441.0,43441.0
40,Germany,Bachelors,"Java, Swift","Flask, React",201-1000,198757.0,198757.0
6,UK,Masters,Java,Unknown,11-50,95184.0,95184.0
11,USA,Masters,"C#, Go","Angular, Vue",5000+,135670.0,135670.0
12,Japan,Some College,"C#, C++","Angular, Flask",51-200,86484.0,86484.0
36,Canada,PhD,"Ruby, Swift","ASP.NET, React",1001-5000,169311.0,169311.0
30,Canada,Bachelors,"C++, Go","Laravel, Spring",1-10,165660.0,165660.0
2,Australia,Bachelors,"Ruby, Swift","Angular, Ruby on Rails",1-10,61244.0,61244.0
2,Japan,Masters,"C++, Python","Angular, Flask",11-50,78956.0,78956.0
23,France,Bachelors,"Go, Java",Angular,1-10,137182.0,137182.0
14,USA,Some College,"C#, Python","Django, Spring",5000+,118078.0,118078.0
26,Canada,Masters,"C++, Rust",Spring,11-50,144199.0,144199.0
23,Japan,High School,"PHP, Python",Angular,51-200,104855.0,104855.0
25,France,Bachelors,"C#, Python","Spring, Vue",1-10,120322.0,120322.0
26,Australia,High School,"Go, Java","Angular, ASP.NET",1-10,151281.0,151281.0
12,Germany,Masters,"Java, Python","Express, React",11-50,119457.0,119457.0
29,Canada,PhD,"Python, Ruby","React, Vue",201-1000,187885.0,187885.0
17,Singapore,Bachelors,"Java, Ruby","Spring, Vue",51-200,104575.0,104575.0
7,USA,Bachelors,"Go, Java","Angular, React",1001-5000,118836.0,118836.0
27,Germany,Masters,"Java, Swift","Angular, ASP.NET",1001-5000,146565.0,146565.0
20,USA,Bachelors,"C++, JavaScript","React, Ruby on Rails",201-1000,168616.0,168616.0
19,USA,Bachelors,Unknown,Flask,1001-5000,158367.0,158367.0
32,France,Unknown,"Go, JavaScript","Flask, Ruby on Rails",51-200,131433.0,131433.0
24,Canada,Masters,"Go, Swift","Express, Ruby on Rails",1-10,147477.0,147477.0
17,Canada,Masters,"Python, Swift","Angular, Django",201-1000,122026.0,122026.0
32,UK,Some College,"Go, Swift","Flask, Spring",201-1000,128853.0,128853.0
1,Canada,Bachelors,"C#, C++","Flask, Ruby on Rails",5000+,75609.0,75609.0
21,Germany,Some College,"JavaScript, Python","Django, Express",1001-5000,137139.0,137139.0
1,USA,Some College,"JavaScript, Ruby",Django,201-1000,101567.0,101567.0
2,Germany,Masters,"Go, PHP",ASP.NET,51-200,82221.0,82221.0
2,USA,Bachelors,"C++, PHP","Express, Ruby on Rails",11-50,111294.0,111294.0
1,Japan,Masters,JavaScript,Angular,1-10,70394.0,70394.0
26,Singapore,Bachelors,"C++, Ruby","Django, Vue",5000+,127654.0,127654.0
8,Germany,Bachelors,Unknown,"Laravel, Ruby on Rails",11-50,100034.0,100034.0
23,Japan,Some College,"Go, Rust","Angular, Laravel",1-10,110506.0,110506.0
16,Canada,Masters,"Python, Ruby","Spring, Vue",51-200,108008.0,108008.0
35,Canada,Bachelors,"Go, Python",Unknown,51-200,181938.0,181938.0
20,France,Bachelors,"C++, JavaScript","Flask, Laravel",1-10,81644.0,81644.0
25,USA,Bachelors,"JavaScript, Swift","Django, Express",5000+,203119.0,203119.0
0,USA,Bachelors,C++,Express,1001-5000,97707.0,97707.0
8,India,Unknown,"Java, JavaScript","Django, Laravel",201-1000,36354.0,36354.0
20,Germany,Bachelors,"C#, Rust","Flask, Vue",1-10,104344.0,104344.0
8,India,Bachelors,"PHP, Rust","Laravel, Ruby on Rails",1001-5000,36926.0,36926.0
23,Canada,Masters,"C++, Python","ASP.NET, React",1001-5000,158562.0,158562.0
34,Canada,Bachelors,"C++, Ruby","Laravel, Spring",1-10,177364.0,177364.0
35,USA,Bachelors,"Java, Swift","Angular, Laravel",5000+,197653.0,197653.0
8,USA,Bachelors,"Go, Rust","Flask, Vue",5000+,137832.0,137832.0
33,Canada,Bachelors,"PHP, Rust",Laravel,51-200,138731.0,138731.0
6,USA,Bachelors,JavaScript,"Flask, Laravel",1-10,110283.0,110283.0
17,Canada,Some College,Unknown,"Laravel, Spring",201-1000,99621.0,99621.0
5,UK,Bachelors,"C#, JavaScript",Ruby on Rails,51-200,63368.0,63368.0
2,Germany,Unknown,Unknown,"Angular, Vue",5000+,99676.0,99676.0
31,Germany,Bachelors,"JavaScript, Python",Angular,201-1000,178875.0,178875.0
21,Singapore,Masters,"PHP, Rust","Laravel, Vue",1-10,114359.0,114359.0
17,USA,Masters,"Go, PHP","Django, React",51-200,143157.0,143157.0
20,USA,High School,"Java, Python",Vue,51-200,147049.0,147049.0
38,Germany,Masters,"C#, Java","ASP.NET, Spring",201-1000,159788.0,159788.0
34,Brazil,Bachelors,"JavaScript, Python","Angular, Laravel",1-10,266016.875,620053.0
36,Australia,Unknown,"Rust, Swift","React, Ruby on Rails",5000+,151195.0,151195.0
3,Singapore,Bachelors,"Java, Swift","React, Vue",1001-5000,48207.0,48207.0
26,France,Masters,"Java, Ruby","ASP.NET, Spring",51-200,119321.0,119321.0
3,France,PhD,"Ruby, Swift","Flask, Vue",5000+,80108.0,80108.0
28,USA,PhD,"Rust, Swift","Flask, React",51-200,211110.0,211110.0
18,Japan,Masters,"Ruby, Rust","ASP.NET, Spring",51-200,118858.0,118858.0
33,India,Unknown,"C#, PHP",Django,5000+,128569.0,128569.0
40,USA,Masters,"C++, JavaScript","Express, Laravel",201-1000,198340.0,198340.0
37,USA,Bachelors,"Java, Python","Flask, Spring",11-50,164213.0,164213.0
33,USA,Bachelors,Python,"Angular, Vue",5000+,202503.0,202503.0
24,USA,Unknown,"Java, Python",Spring,51-200,169019.0,169019.0
31,USA,Masters,"C#, Swift","Express, Spring",1-10,266016.875,736384.0
38,USA,Masters,"C#, JavaScript","Laravel, Spring",11-50,178476.0,178476.0
20,India,Bachelors,"Java, Swift",Express,11-50,73552.0,73552.0
9,India,Bachelors,"Ruby, Swift",Unknown,1001-5000,35052.0,35052.0
14,Germany,Bachelors,"C++, JavaScript","ASP.NET, Ruby on Rails",5000+,114968.0,114968.0
11,Japan,Masters,Python,"ASP.NET, Ruby on Rails",1001-5000,94975.0,94975.0
1,Germany,Bachelor'S,"C++, Java","Angular, React",11-50,54679.0,54679.0
18,USA,Some College,"PHP, Ruby","React, Spring",5000+,170215.0,170215.0
26,Germany,Bachelors,"Go, Ruby","Angular, React",201-1000,149341.0,149341.0
37,USA,Masters,C#,"ASP.NET, Laravel",201-1000,213251.0,213251.0
2,USA,Bachelors,"C++, Swift","React, Ruby on Rails",11-50,79808.0,79808.0
4,UK,Some College,"Rust, Swift","Laravel, Spring",201-1000,70940.0,70940.0
16,Germany,Masters,"Ruby, Rust","React, Ruby on Rails",1-10,126311.0,126311.0
4,Canada,Unknown,"C++, JavaScript","Angular, Django",1-10,86712.0,86712.0
11,Canada,Bachelors,Unknown,Unknown,201-1000,102631.0,102631.0
12,India,Masters,"Java, PHP","Express, Ruby on Rails",5000+,74362.0,74362.0
7,UK,Bachelors,Unknown,"Flask, React",5000+,80472.0,80472.0
18,Canada,Masters,"C#, Swift","ASP.NET, Vue",5000+,113566.0,113566.0
